"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","isPriceChanged_ShouldReturnTrue_WhenPricesDiffer()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.PriceCalculatorTest.IsPriceChanged","io.github.filipchyla.shopapi.cart.PriceCalculatorTest$IsPriceChanged","isPriceChanged_ShouldReturnTrue_WhenPricesDiffer"
"","328","getProducts_ReturnsBadRequest_WhenSortFieldIsNotAllowed()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.ProductIntegrationTest.GetProducts","io.github.filipchyla.shopapi.product.ProductIntegrationTest$GetProducts","getProducts_ReturnsBadRequest_WhenSortFieldIsNotAllowed"
"","331","addProduct_ReturnsNotFound_WhenCategoryIdDoesNotExist()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.ProductIntegrationTest.AddProduct","io.github.filipchyla.shopapi.product.ProductIntegrationTest$AddProduct","addProduct_ReturnsNotFound_WhenCategoryIdDoesNotExist"
"","4","addItem_ShouldThrowInsufficientStock_WhenRequestExceedsStock()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.service.GuestCartServiceTest.AddItem","io.github.filipchyla.shopapi.cart.service.GuestCartServiceTest$AddItem","addItem_ShouldThrowInsufficientStock_WhenRequestExceedsStock"
"","346","updateCategory_ReturnsBadRequest_WhenNameTooShort()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest.UpdateCategory","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest$UpdateCategory","updateCategory_ReturnsBadRequest_WhenNameTooShort"
"","249","register_ShouldReturnConflict_WhenEmailAlreadyUsed()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.auth.AuthIntegrationTest","io.github.filipchyla.shopapi.auth.AuthIntegrationTest","register_ShouldReturnConflict_WhenEmailAlreadyUsed"
"","146","clearCart_ShouldDelegateToCartService_WhenPrincipalIsPresent()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.CartFacadeTest.ClearCart","io.github.filipchyla.shopapi.cart.CartFacadeTest$ClearCart","clearCart_ShouldDelegateToCartService_WhenPrincipalIsPresent"
"","1","getCategoryTree_ShouldReturnEmptyList_WhenNoCategoriesExist()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.category.CategoryServiceTest.GetCategoryTree","io.github.filipchyla.shopapi.product.category.CategoryServiceTest$GetCategoryTree","getCategoryTree_ShouldReturnEmptyList_WhenNoCategoriesExist"
"","4","getProductById_ShouldCallRepositoryOnlyOnce_WhenCalledMultipleTimesWithSameId()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.ProductServiceCacheTest.GetProductById","io.github.filipchyla.shopapi.product.ProductServiceCacheTest$GetProductById","getProductById_ShouldCallRepositoryOnlyOnce_WhenCalledMultipleTimesWithSameId"
"","7","getMe_ShouldReturnUser_WhenUserExist()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.user.UserControllerTest","io.github.filipchyla.shopapi.user.UserControllerTest","getMe_ShouldReturnUser_WhenUserExist"
"","19","removeItem_IsAccessible_WithoutAuthentication()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.config.authorization.CartAuthorizationTest","io.github.filipchyla.shopapi.config.authorization.CartAuthorizationTest","removeItem_IsAccessible_WithoutAuthentication"
"","95","updateMe_ShouldClearInfo_WhenRequestHasEmptyStrings()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.user.UserIntegrationTest","io.github.filipchyla.shopapi.user.UserIntegrationTest","updateMe_ShouldClearInfo_WhenRequestHasEmptyStrings"
"","4","removeItem_ShouldRemoveItemAndSave_WhenItemExists()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.service.GuestCartServiceTest.UpdateAndRemove","io.github.filipchyla.shopapi.cart.service.GuestCartServiceTest$UpdateAndRemove","removeItem_ShouldRemoveItemAndSave_WhenItemExists"
"","7","addItem_ShouldReturnBadRequest_WhenQuantityIsZero()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.CartControllerTest.AddItem","io.github.filipchyla.shopapi.cart.CartControllerTest$AddItem","addItem_ShouldReturnBadRequest_WhenQuantityIsZero"
"","1","validateAddition_ShouldPass_WhenDistinctItemsReachMaxAllowedBoundaryForNewItem()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.CartLimitPolicyTest.ValidateAddition","io.github.filipchyla.shopapi.cart.CartLimitPolicyTest$ValidateAddition","validateAddition_ShouldPass_WhenDistinctItemsReachMaxAllowedBoundaryForNewItem"
"","355","addCategory_EvictsTreeCache_SoNewCategoryIsVisibleImmediately()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest.AddCategory","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest$AddCategory","addCategory_EvictsTreeCache_SoNewCategoryIsVisibleImmediately"
"","12","getCategories_IsAccessible_WithoutAuthentication()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.config.authorization.CategoryAuthorizationTest","io.github.filipchyla.shopapi.config.authorization.CategoryAuthorizationTest","getCategories_IsAccessible_WithoutAuthentication"
"","8","getCart_ShouldReturnCart_ForGuestWithNoCookie()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.CartControllerTest.GetCart","io.github.filipchyla.shopapi.cart.CartControllerTest$GetCart","getCart_ShouldReturnCart_ForGuestWithNoCookie"
"","3","addCategory_ShouldThrowNotFound_WhenParentDoesNotExist()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.category.CategoryServiceTest.AddCategory","io.github.filipchyla.shopapi.product.category.CategoryServiceTest$AddCategory","addCategory_ShouldThrowNotFound_WhenParentDoesNotExist"
"","1","authenticate_ShouldThrowException_WhenCredentialsAreInvalid()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.auth.service.AuthenticationServiceTest","io.github.filipchyla.shopapi.auth.service.AuthenticationServiceTest","authenticate_ShouldThrowException_WhenCredentialsAreInvalid"
"","5","addItem_ShouldReturnBadRequest_WhenQuantityExceedsMax()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.CartControllerTest.AddItem","io.github.filipchyla.shopapi.cart.CartControllerTest$AddItem","addItem_ShouldReturnBadRequest_WhenQuantityExceedsMax"
"","12","updateItemQuantity_IsAccessible_WithoutAuthentication()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.config.authorization.CartAuthorizationTest","io.github.filipchyla.shopapi.config.authorization.CartAuthorizationTest","updateItemQuantity_IsAccessible_WithoutAuthentication"
"","1","validateAddition_ShouldPass_WhenRequestedQuantityEqualsAvailableStock()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.CartLimitPolicyTest.ValidateAddition","io.github.filipchyla.shopapi.cart.CartLimitPolicyTest$ValidateAddition","validateAddition_ShouldPass_WhenRequestedQuantityEqualsAvailableStock"
"","2","merge_ShouldReturnCurrentCart_WhenNoCartTokenPresent()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.service.CartMergeServiceTest.NoGuestToken","io.github.filipchyla.shopapi.cart.service.CartMergeServiceTest$NoGuestToken","merge_ShouldReturnCurrentCart_WhenNoCartTokenPresent"
"","6","cookieBasedEndpoints_ShouldReturnForbidden_WhenCsrfTokenMissing(HttpMethod, String) [2] method=POST, url=/api/v1/auth/logout","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.config.CsrfConfigurationTest","io.github.filipchyla.shopapi.config.CsrfConfigurationTest","cookieBasedEndpoints_ShouldReturnForbidden_WhenCsrfTokenMissing"
"","10","getProduct_ShouldReturnProduct_WhenProductExists()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.controller.ProductControllerTest.GetProduct","io.github.filipchyla.shopapi.product.controller.ProductControllerTest$GetProduct","getProduct_ShouldReturnProduct_WhenProductExists"
"","3","addProduct_ShouldThrowNotFound_WhenCategoryDoesNotExist()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.ProductServiceTest.AddProduct","io.github.filipchyla.shopapi.product.ProductServiceTest$AddProduct","addProduct_ShouldThrowNotFound_WhenCategoryDoesNotExist"
"","6","getProduct_ShouldReturnNotFound_WhenProductDoesNotExist()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.controller.ProductControllerTest.GetProduct","io.github.filipchyla.shopapi.product.controller.ProductControllerTest$GetProduct","getProduct_ShouldReturnNotFound_WhenProductDoesNotExist"
"","345","updateProduct_UpdatesFields_WhenAdminAndValidRequest()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.ProductIntegrationTest.UpdateProduct","io.github.filipchyla.shopapi.product.ProductIntegrationTest$UpdateProduct","updateProduct_UpdatesFields_WhenAdminAndValidRequest"
"","347","addCategory_CreatesSubcategory_WhenParentIdProvided()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest.AddCategory","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest$AddCategory","addCategory_CreatesSubcategory_WhenParentIdProvided"
"","359","getProducts_FiltersByPriceRange()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.ProductIntegrationTest.GetProducts","io.github.filipchyla.shopapi.product.ProductIntegrationTest$GetProducts","getProducts_FiltersByPriceRange"
"","101","shouldRevokeAllTokensForUserAndReturnExpiredCookie()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.auth.AuthenticationFacadeTest.RevokeAllTokensForUserTest","io.github.filipchyla.shopapi.auth.AuthenticationFacadeTest$RevokeAllTokensForUserTest","shouldRevokeAllTokensForUserAndReturnExpiredCookie"
"","7","deleteProduct_ShouldNotEvictOtherCachedEntries()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.ProductServiceCacheTest.DeleteProduct","io.github.filipchyla.shopapi.product.ProductServiceCacheTest$DeleteProduct","deleteProduct_ShouldNotEvictOtherCachedEntries"
"","337","updateProduct_ReturnsNotFound_WhenProductDoesNotExist()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.ProductIntegrationTest.UpdateProduct","io.github.filipchyla.shopapi.product.ProductIntegrationTest$UpdateProduct","updateProduct_ReturnsNotFound_WhenProductDoesNotExist"
"","205","register_ShouldReturnPrincipal_WhenSuccessful()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.auth.service.AuthenticationServiceTest","io.github.filipchyla.shopapi.auth.service.AuthenticationServiceTest","register_ShouldReturnPrincipal_WhenSuccessful"
"","3","getProducts_ShouldReturnBadRequest_WhenSortFieldIsNotAllowed()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.controller.ProductControllerTest.GetProducts","io.github.filipchyla.shopapi.product.controller.ProductControllerTest$GetProducts","getProducts_ShouldReturnBadRequest_WhenSortFieldIsNotAllowed"
"","2","validateAddition_ShouldPass_WhenExistingItemInFullCart()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.CartLimitPolicyTest.ValidateAddition","io.github.filipchyla.shopapi.cart.CartLimitPolicyTest$ValidateAddition","validateAddition_ShouldPass_WhenExistingItemInFullCart"
"","3","getUserEntity_ShouldReturnUserEntity_WhenUserExists()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.user.UserServiceTest","io.github.filipchyla.shopapi.user.UserServiceTest","getUserEntity_ShouldReturnUserEntity_WhenUserExists"
"","2","doFilterInternal_ShouldNotSetAuthentication_WhenUsernameIsNull()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.security.filter.JwtAuthenticationFilterTest","io.github.filipchyla.shopapi.security.filter.JwtAuthenticationFilterTest","doFilterInternal_ShouldNotSetAuthentication_WhenUsernameIsNull"
"","886","clearCart_ShouldDeleteKey_WhenTokenPresent()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.service.GuestCartServiceTest.ClearCart","io.github.filipchyla.shopapi.cart.service.GuestCartServiceTest$ClearCart","clearCart_ShouldDeleteKey_WhenTokenPresent"
"","2","deleteProduct_ShouldMarkProductInactive_WhenProductExists()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.ProductServiceTest.DeleteProduct","io.github.filipchyla.shopapi.product.ProductServiceTest$DeleteProduct","deleteProduct_ShouldMarkProductInactive_WhenProductExists"
"","1","validateAddition_ShouldThrowLimitExceeded_WhenRequestedQuantityExceedsMaxPerItem()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.CartLimitPolicyTest.ValidateAddition","io.github.filipchyla.shopapi.cart.CartLimitPolicyTest$ValidateAddition","validateAddition_ShouldThrowLimitExceeded_WhenRequestedQuantityExceedsMaxPerItem"
"","4","patchUser_ShouldUpdateUser_WhenUserExists()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.user.UserServiceTest","io.github.filipchyla.shopapi.user.UserServiceTest","patchUser_ShouldUpdateUser_WhenUserExists"
"","2","addItem_ShouldPassIsNewFalseToPolicy_WhenAddingExistingItem()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.service.CartServiceTest.AddItem","io.github.filipchyla.shopapi.cart.service.CartServiceTest$AddItem","addItem_ShouldPassIsNewFalseToPolicy_WhenAddingExistingItem"
"","4","removeItem_ShouldThrowNotFound_WhenItemMissing()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.service.GuestCartServiceTest.UpdateAndRemove","io.github.filipchyla.shopapi.cart.service.GuestCartServiceTest$UpdateAndRemove","removeItem_ShouldThrowNotFound_WhenItemMissing"
"","2","updateCategory_ShouldNotOverrideParent_WhenParentIdIsNull()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.category.CategoryServiceTest.UpdateCategory","io.github.filipchyla.shopapi.product.category.CategoryServiceTest$UpdateCategory","updateCategory_ShouldNotOverrideParent_WhenParentIdIsNull"
"","6","addItem_ShouldReturnBadRequest_WhenProductIdIsNull()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.CartControllerTest.AddItem","io.github.filipchyla.shopapi.cart.CartControllerTest$AddItem","addItem_ShouldReturnBadRequest_WhenProductIdIsNull"
"","4","updateItemQuantity_ShouldThrowProductNotFound_WhenProductDoesNotExist()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.service.GuestCartServiceTest.UpdateAndRemove","io.github.filipchyla.shopapi.cart.service.GuestCartServiceTest$UpdateAndRemove","updateItemQuantity_ShouldThrowProductNotFound_WhenProductDoesNotExist"
"","1","validateQuantityUpdate_ShouldPass_WhenValidAndInStock()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.CartLimitPolicyTest.ValidateQuantityUpdate","io.github.filipchyla.shopapi.cart.CartLimitPolicyTest$ValidateQuantityUpdate","validateQuantityUpdate_ShouldPass_WhenValidAndInStock"
"","2","addItem_ShouldNotReturnNewToken_WhenAuthenticatedUserAddsItem()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.CartFacadeTest.AddItem","io.github.filipchyla.shopapi.cart.CartFacadeTest$AddItem","addItem_ShouldNotReturnNewToken_WhenAuthenticatedUserAddsItem"
"","4","isTokenValid_ShouldThrowException_WhenTokenIsExpired()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.auth.service.JwtServiceTest","io.github.filipchyla.shopapi.auth.service.JwtServiceTest","isTokenValid_ShouldThrowException_WhenTokenIsExpired"
"","1","doFilterInternal_ShouldNotOverrideExistingAuthentication()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.security.filter.JwtAuthenticationFilterTest","io.github.filipchyla.shopapi.security.filter.JwtAuthenticationFilterTest","doFilterInternal_ShouldNotOverrideExistingAuthentication"
"","2","updateItemQuantity_ShouldThrowInsufficientStock_WhenPolicyRejectsUpdate()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.service.CartServiceTest.UpdateItemQuantity","io.github.filipchyla.shopapi.cart.service.CartServiceTest$UpdateItemQuantity","updateItemQuantity_ShouldThrowInsufficientStock_WhenPolicyRejectsUpdate"
"","6","update_ShouldReturnConflict_WhenCircularCategoryReference()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.category.controller.CategoryAdminControllerTest.UpdateCategory","io.github.filipchyla.shopapi.product.category.controller.CategoryAdminControllerTest$UpdateCategory","update_ShouldReturnConflict_WhenCircularCategoryReference"
"","2","updateCategory_ShouldThrowCategoryCycleException_WhenChildCategoryIsSetAsParent()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.category.CategoryServiceTest.UpdateCategory","io.github.filipchyla.shopapi.product.category.CategoryServiceTest$UpdateCategory","updateCategory_ShouldThrowCategoryCycleException_WhenChildCategoryIsSetAsParent"
"","23","updateItemQuantity_ShouldReturnBadRequest_WhenQuantityIsZeroOrNegative()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.CartControllerTest.UpdateItemQuantity","io.github.filipchyla.shopapi.cart.CartControllerTest$UpdateItemQuantity","updateItemQuantity_ShouldReturnBadRequest_WhenQuantityIsZeroOrNegative"
"","3","getProductById_ShouldThrowNotFound_WhenProductDoesNotExist()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.ProductServiceTest.GetProductById","io.github.filipchyla.shopapi.product.ProductServiceTest$GetProductById","getProductById_ShouldThrowNotFound_WhenProductDoesNotExist"
"","332","addCategory_ReturnsUnauthorized_WhenNoTokenProvided()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest.AddCategory","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest$AddCategory","addCategory_ReturnsUnauthorized_WhenNoTokenProvided"
"","2","addItem_ShouldReturnNewCartToken_WhenGuestWithoutCookieAddsItem()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.CartFacadeTest.AddItem","io.github.filipchyla.shopapi.cart.CartFacadeTest$AddItem","addItem_ShouldReturnNewCartToken_WhenGuestWithoutCookieAddsItem"
"","4","updateStock_IsNotAccessible_WithoutAuthentication()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.config.authorization.ProductAuthorizationTest","io.github.filipchyla.shopapi.config.authorization.ProductAuthorizationTest","updateStock_IsNotAccessible_WithoutAuthentication"
"","9","changePassword_IsAccessible_WhenAuthenticated()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.config.authorization.UserAuthorizationTest","io.github.filipchyla.shopapi.config.authorization.UserAuthorizationTest","changePassword_IsAccessible_WhenAuthenticated"
"","7","logout_ShouldRevokeTokenAndClearCookie_WhenCookiePresent()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.auth.AuthenticationControllerTest.LogoutTest","io.github.filipchyla.shopapi.auth.AuthenticationControllerTest$LogoutTest","logout_ShouldRevokeTokenAndClearCookie_WhenCookiePresent"
"","658","updateMe_ShouldUpdateUser_WhenUserExists()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.user.UserIntegrationTest","io.github.filipchyla.shopapi.user.UserIntegrationTest","updateMe_ShouldUpdateUser_WhenUserExists"
"","295","shouldRemoveOrphanedTokensFromSessionSet()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.auth.service.RefreshTokenServiceTest.RevokeAllForUser","io.github.filipchyla.shopapi.auth.service.RefreshTokenServiceTest$RevokeAllForUser","shouldRemoveOrphanedTokensFromSessionSet"
"","349","deleteCategory_ReturnsForbidden_WhenUserIsNotAdmin()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest.DeleteCategory","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest$DeleteCategory","deleteCategory_ReturnsForbidden_WhenUserIsNotAdmin"
"","5","quantityIfAdded_ShouldReturnDelta_WhenProductNotInCart()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.domain.CartDomainTest.GuestCartModel","io.github.filipchyla.shopapi.cart.domain.CartDomainTest$GuestCartModel","quantityIfAdded_ShouldReturnDelta_WhenProductNotInCart"
"","1","removeItem_ShouldThrowNotFound_WhenItemNotInCart()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.domain.CartDomainTest.GuestCartModel","io.github.filipchyla.shopapi.cart.domain.CartDomainTest$GuestCartModel","removeItem_ShouldThrowNotFound_WhenItemNotInCart"
"","222","refresh_ShouldRotateCookieAndReturnsNewAccessToken_WhenCookieIsCorrect()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.auth.AuthIntegrationTest","io.github.filipchyla.shopapi.auth.AuthIntegrationTest","refresh_ShouldRotateCookieAndReturnsNewAccessToken_WhenCookieIsCorrect"
"","1","validateAddition_ShouldThrowLimitExceeded_WhenNewItemExceedsMaxDistinctItems()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.CartLimitPolicyTest.ValidateAddition","io.github.filipchyla.shopapi.cart.CartLimitPolicyTest$ValidateAddition","validateAddition_ShouldThrowLimitExceeded_WhenNewItemExceedsMaxDistinctItems"
"","6","cookieBasedEndpoints_ShouldReturnForbidden_WhenCsrfTokenMissing(HttpMethod, String) [5] method=DELETE, url=/api/v1/cart/items/*","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.config.CsrfConfigurationTest","io.github.filipchyla.shopapi.config.CsrfConfigurationTest","cookieBasedEndpoints_ShouldReturnForbidden_WhenCsrfTokenMissing"
"","105","updateProduct_ShouldNotWriteToCache_WhenCategoryDoesNotExist()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.ProductServiceCacheTest.UpdateProduct","io.github.filipchyla.shopapi.product.ProductServiceCacheTest$UpdateProduct","updateProduct_ShouldNotWriteToCache_WhenCategoryDoesNotExist"
"","1","validateAddition_ShouldPass_WhenRequestedQuantityEqualsMaxPerItem()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.CartLimitPolicyTest.ValidateAddition","io.github.filipchyla.shopapi.cart.CartLimitPolicyTest$ValidateAddition","validateAddition_ShouldPass_WhenRequestedQuantityEqualsMaxPerItem"
"","3","updateItemQuantity_ShouldDelegateToCartService_WhenAuthenticated()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.CartFacadeTest.UpdateItemQuantity","io.github.filipchyla.shopapi.cart.CartFacadeTest$UpdateItemQuantity","updateItemQuantity_ShouldDelegateToCartService_WhenAuthenticated"
"","2","removeItem_ShouldThrowNotFound_WhenItemDoesNotExist()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.cart.service.CartServiceTest.RemoveItem","io.github.filipchyla.shopapi.cart.service.CartServiceTest$RemoveItem","removeItem_ShouldThrowNotFound_WhenItemDoesNotExist"
"","5","cookieBasedEndpoints_ShouldReturnForbidden_WhenCsrfTokenMissing(HttpMethod, String) [6] method=DELETE, url=/api/v1/cart","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.config.CsrfConfigurationTest","io.github.filipchyla.shopapi.config.CsrfConfigurationTest","cookieBasedEndpoints_ShouldReturnForbidden_WhenCsrfTokenMissing"
"","337","deleteProduct_ReturnsUnauthorized_WhenNoTokenProvided()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.ProductIntegrationTest.DeleteProduct","io.github.filipchyla.shopapi.product.ProductIntegrationTest$DeleteProduct","deleteProduct_ReturnsUnauthorized_WhenNoTokenProvided"
"","3","findProducts_ShouldReturnPage_WhenFiltersAreValid()","","2026-09-18","passed","2026-09-18","","io.github.filipchyla.shopapi.product.ProductServiceTest.FindProducts","io.github.filipchyla.shopapi.product.ProductServiceTest$FindProducts","findProducts_ShouldReturnPage_WhenFiltersAreValid"
