"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","getCategoryById_ShouldReturnCategory_WhenItExists()","","2026-08-27","passed","2026-08-27","","io.github.filipchyla.shopapi.product.category.CategoryServiceTest.GetCategoryById","io.github.filipchyla.shopapi.product.category.CategoryServiceTest$GetCategoryById","getCategoryById_ShouldReturnCategory_WhenItExists"
"","14","delete_ShouldDeleteCategoryAndReturnsConfirmationMessage()","","2026-08-27","passed","2026-08-27","","io.github.filipchyla.shopapi.product.category.CategoryControllerTest.DeleteCategory","io.github.filipchyla.shopapi.product.category.CategoryControllerTest$DeleteCategory","delete_ShouldDeleteCategoryAndReturnsConfirmationMessage"
"","3","deleteCategory_IsNotAccessible_WithoutAuthentication()","","2026-08-27","passed","2026-08-27","","io.github.filipchyla.shopapi.security.config.authorization.CategoryAuthorizationTest","io.github.filipchyla.shopapi.security.config.authorization.CategoryAuthorizationTest","deleteCategory_IsNotAccessible_WithoutAuthentication"
"","5","register_ShouldReturnBadRequest_WhenPasswordIsWeak()","","2026-08-27","passed","2026-08-27","","io.github.filipchyla.shopapi.auth.controller.AuthenticationControllerTest.RegisterRequestTest","io.github.filipchyla.shopapi.auth.controller.AuthenticationControllerTest$RegisterRequestTest","register_ShouldReturnBadRequest_WhenPasswordIsWeak"
"","340","addCategory_ReturnsNotFound_WhenParentIdDoesNotExist()","","2026-08-27","passed","2026-08-27","","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest.AddCategory","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest$AddCategory","addCategory_ReturnsNotFound_WhenParentIdDoesNotExist"
"","5","register_ShouldReturnBadRequest_WhenEmailIsInvalid()","","2026-08-27","passed","2026-08-27","","io.github.filipchyla.shopapi.auth.controller.AuthenticationControllerTest.RegisterRequestTest","io.github.filipchyla.shopapi.auth.controller.AuthenticationControllerTest$RegisterRequestTest","register_ShouldReturnBadRequest_WhenEmailIsInvalid"
"","112","doFilterInternal_ShouldReturnUnauthorized_WhenTokenIsInvalidJwt()","","2026-08-27","passed","2026-08-27","","io.github.filipchyla.shopapi.security.filter.JwtAuthenticationFilterTest","io.github.filipchyla.shopapi.security.filter.JwtAuthenticationFilterTest","doFilterInternal_ShouldReturnUnauthorized_WhenTokenIsInvalidJwt"
"","327","addProduct_ReturnsUnauthorized_WhenNoTokenProvided()","","2026-08-27","passed","2026-08-27","","io.github.filipchyla.shopapi.product.ProductIntegrationTest.AddProduct","io.github.filipchyla.shopapi.product.ProductIntegrationTest$AddProduct","addProduct_ReturnsUnauthorized_WhenNoTokenProvided"
"","158","updatePassword_ShouldReturnError_WhenCurrentPasswordIsIncorrect()","","2026-08-27","passed","2026-08-27","","io.github.filipchyla.shopapi.ShopApiIntegrationTest","io.github.filipchyla.shopapi.ShopApiIntegrationTest","updatePassword_ShouldReturnError_WhenCurrentPasswordIsIncorrect"
"","83","getMe_ShouldReturnCurrentUser()","","2026-08-27","passed","2026-08-27","","io.github.filipchyla.shopapi.ShopApiIntegrationTest","io.github.filipchyla.shopapi.ShopApiIntegrationTest","getMe_ShouldReturnCurrentUser"
"","100","updateCategory_ShouldEvictTreeCache()","","2026-08-27","passed","2026-08-27","","io.github.filipchyla.shopapi.product.category.CategoryServiceCacheTest.UpdateCategory","io.github.filipchyla.shopapi.product.category.CategoryServiceCacheTest$UpdateCategory","updateCategory_ShouldEvictTreeCache"
"","7","deleteCategory_ShouldEvictTreeCache()","","2026-08-27","passed","2026-08-27","","io.github.filipchyla.shopapi.product.category.CategoryServiceCacheTest.DeleteCategory","io.github.filipchyla.shopapi.product.category.CategoryServiceCacheTest$DeleteCategory","deleteCategory_ShouldEvictTreeCache"
"","2","authenticate_ShouldThrowException_WhenCredentialsAreInvalid()","","2026-08-27","passed","2026-08-27","","io.github.filipchyla.shopapi.auth.service.AuthenticationServiceTest","io.github.filipchyla.shopapi.auth.service.AuthenticationServiceTest","authenticate_ShouldThrowException_WhenCredentialsAreInvalid"
"","179","refresh_ShouldRotateCookieAndReturnsNewAccessToken_WhenCookieIsCorrect()","","2026-08-27","passed","2026-08-27","","io.github.filipchyla.shopapi.AuthControllerIntegrationTest","io.github.filipchyla.shopapi.AuthControllerIntegrationTest","refresh_ShouldRotateCookieAndReturnsNewAccessToken_WhenCookieIsCorrect"
"","5","refresh_ShouldNotRotateTokenAndReturnNewAccessToken_WhenCookieIsWrongOrExpired()","","2026-08-27","passed","2026-08-27","","io.github.filipchyla.shopapi.auth.controller.AuthenticationControllerTest.RefreshTokenCookieTest","io.github.filipchyla.shopapi.auth.controller.AuthenticationControllerTest$RefreshTokenCookieTest","refresh_ShouldNotRotateTokenAndReturnNewAccessToken_WhenCookieIsWrongOrExpired"
"","3","logoutAll_IsNotAccessible_WithoutAuthentication()","","2026-08-27","passed","2026-08-27","","io.github.filipchyla.shopapi.security.config.authorization.AuthenticationAuthorizationTest","io.github.filipchyla.shopapi.security.config.authorization.AuthenticationAuthorizationTest","logoutAll_IsNotAccessible_WithoutAuthentication"
"","347","addCategory_ReturnsForbidden_WhenUserIsNotAdmin()","","2026-08-27","passed","2026-08-27","","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest.AddCategory","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest$AddCategory","addCategory_ReturnsForbidden_WhenUserIsNotAdmin"
"","349","addCategory_CreatesSubcategory_WhenParentIdProvided()","","2026-08-27","passed","2026-08-27","","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest.AddCategory","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest$AddCategory","addCategory_CreatesSubcategory_WhenParentIdProvided"
"","30","patchMe_ShouldReturnBadRequest_WhenRequestIsInvalid()","","2026-08-27","passed","2026-08-27","","io.github.filipchyla.shopapi.user.controller.UserControllerTest","io.github.filipchyla.shopapi.user.controller.UserControllerTest","patchMe_ShouldReturnBadRequest_WhenRequestIsInvalid"
"","346","updateCategory_ReturnsForbidden_WhenUserIsNotAdmin()","","2026-08-27","passed","2026-08-27","","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest.UpdateCategory","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest$UpdateCategory","updateCategory_ReturnsForbidden_WhenUserIsNotAdmin"
"","5","logout_ShouldNotRevoke_WhenCookieMissing()","","2026-08-27","passed","2026-08-27","","io.github.filipchyla.shopapi.auth.controller.AuthenticationControllerTest.LogoutTest","io.github.filipchyla.shopapi.auth.controller.AuthenticationControllerTest$LogoutTest","logout_ShouldNotRevoke_WhenCookieMissing"
"","116","deleteMe_ShouldDeactivateUser_WhenHeExists()","","2026-08-27","passed","2026-08-27","","io.github.filipchyla.shopapi.user.controller.UserControllerTest","io.github.filipchyla.shopapi.user.controller.UserControllerTest","deleteMe_ShouldDeactivateUser_WhenHeExists"
"","330","addProduct_ReturnsForbidden_WhenUserIsNotAdmin()","","2026-08-27","passed","2026-08-27","","io.github.filipchyla.shopapi.product.ProductIntegrationTest.AddProduct","io.github.filipchyla.shopapi.product.ProductIntegrationTest$AddProduct","addProduct_ReturnsForbidden_WhenUserIsNotAdmin"
