"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","294","updateProduct_ReturnsNotFound_WhenProductDoesNotExist()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.product.ProductIntegrationTest.UpdateProduct","io.github.filipchyla.shopapi.product.ProductIntegrationTest$UpdateProduct","updateProduct_ReturnsNotFound_WhenProductDoesNotExist"
"","3","addCategory_ShouldSetParentAndSave_WhenParentIdIsProvided()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.product.category.CategoryServiceTest.AddCategory","io.github.filipchyla.shopapi.product.category.CategoryServiceTest$AddCategory","addCategory_ShouldSetParentAndSave_WhenParentIdIsProvided"
"","294","addCategory_ReturnsForbidden_WhenUserIsNotAdmin()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest.AddCategory","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest$AddCategory","addCategory_ReturnsForbidden_WhenUserIsNotAdmin"
"","6","changePassword_IsAccessible_WhenAuthenticated()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.config.authorization.UserAuthorizationTest","io.github.filipchyla.shopapi.config.authorization.UserAuthorizationTest","changePassword_IsAccessible_WhenAuthenticated"
"","297","addCategory_ReturnsNotFound_WhenParentIdDoesNotExist()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest.AddCategory","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest$AddCategory","addCategory_ReturnsNotFound_WhenParentIdDoesNotExist"
"","10","getCategories_IsAccessible_WithoutAuthentication()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.config.authorization.CategoryAuthorizationTest","io.github.filipchyla.shopapi.config.authorization.CategoryAuthorizationTest","getCategories_IsAccessible_WithoutAuthentication"
"","4","updateProduct_ShouldReturnNotFound_WhenCategoryDoesNotExist()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.product.controller.ProductAdminControllerTest.UpdateProduct","io.github.filipchyla.shopapi.product.controller.ProductAdminControllerTest$UpdateProduct","updateProduct_ShouldReturnNotFound_WhenCategoryDoesNotExist"
"","2","shouldThrowWhenOldTokenDoesNotExist()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.auth.service.RefreshTokenServiceTest.RotateToken","io.github.filipchyla.shopapi.auth.service.RefreshTokenServiceTest$RotateToken","shouldThrowWhenOldTokenDoesNotExist"
"","6","addCategory_ShouldThrowNotFound_WhenParentDoesNotExist()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.product.category.CategoryServiceTest.AddCategory","io.github.filipchyla.shopapi.product.category.CategoryServiceTest$AddCategory","addCategory_ShouldThrowNotFound_WhenParentDoesNotExist"
"","4","getMe_IsNotAccessible_WithoutAuthentication()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.config.authorization.UserAuthorizationTest","io.github.filipchyla.shopapi.config.authorization.UserAuthorizationTest","getMe_IsNotAccessible_WithoutAuthentication"
"","285","register_ShouldReturnConflict_WhenEmailAlreadyUsed()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.auth.AuthIntegrationTest","io.github.filipchyla.shopapi.auth.AuthIntegrationTest","register_ShouldReturnConflict_WhenEmailAlreadyUsed"
"","3","updateProduct_ShouldUpdateCategoryAndApplyPatch_WhenProductAndCategoryExist()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.product.ProductServiceTest.UpdateProduct","io.github.filipchyla.shopapi.product.ProductServiceTest$UpdateProduct","updateProduct_ShouldUpdateCategoryAndApplyPatch_WhenProductAndCategoryExist"
"","5","updateStock_ShouldOverwriteExistingCacheEntry()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.product.ProductServiceCacheTest.UpdateStock","io.github.filipchyla.shopapi.product.ProductServiceCacheTest$UpdateStock","updateStock_ShouldOverwriteExistingCacheEntry"
"","2","deleteProduct_ShouldEvictCacheEntry_ForGivenId()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.product.ProductServiceCacheTest.DeleteProduct","io.github.filipchyla.shopapi.product.ProductServiceCacheTest$DeleteProduct","deleteProduct_ShouldEvictCacheEntry_ForGivenId"
"","1","isTokenValid_ShouldReturnFalse_WhenUsernameDoesNotMatch()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.auth.service.JwtServiceTest","io.github.filipchyla.shopapi.auth.service.JwtServiceTest","isTokenValid_ShouldReturnFalse_WhenUsernameDoesNotMatch"
"","290","addCategory_ReturnsUnauthorized_WhenNoTokenProvided()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest.AddCategory","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest$AddCategory","addCategory_ReturnsUnauthorized_WhenNoTokenProvided"
"","330","deleteCategory_DeletesCategory_WhenAdminAndCategoryExists()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest.DeleteCategory","io.github.filipchyla.shopapi.product.category.CategoryIntegrationTest$DeleteCategory","deleteCategory_DeletesCategory_WhenAdminAndCategoryExists"
"","15","headerBasedEndpoints_ShouldNotRequireCsrf()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.config.CsrfConfigurationTest","io.github.filipchyla.shopapi.config.CsrfConfigurationTest","headerBasedEndpoints_ShouldNotRequireCsrf"
"","55","doFilterInternal_ShouldReturnUnauthorized_WhenTokenIsInvalidJwt()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.security.filter.JwtAuthenticationFilterTest","io.github.filipchyla.shopapi.security.filter.JwtAuthenticationFilterTest","doFilterInternal_ShouldReturnUnauthorized_WhenTokenIsInvalidJwt"
"","4","register_ShouldReturnBadRequest_WhenPasswordIsWeak()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.auth.AuthenticationControllerTest.RegisterRequestTest","io.github.filipchyla.shopapi.auth.AuthenticationControllerTest$RegisterRequestTest","register_ShouldReturnBadRequest_WhenPasswordIsWeak"
"","7","createUser_ShouldSaveUser_WhenEmailIsNotTaken()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.user.UserServiceTest","io.github.filipchyla.shopapi.user.UserServiceTest","createUser_ShouldSaveUser_WhenEmailIsNotTaken"
"","149","logout_ClearsCookieAndInvalidatesToken()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.auth.AuthIntegrationTest","io.github.filipchyla.shopapi.auth.AuthIntegrationTest","logout_ClearsCookieAndInvalidatesToken"
"","2","shouldDoNothingWhenUserHasNoSessions()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.auth.service.RefreshTokenServiceTest.RevokeAllForUser","io.github.filipchyla.shopapi.auth.service.RefreshTokenServiceTest$RevokeAllForUser","shouldDoNothingWhenUserHasNoSessions"
"","6","getCategoryTree_ShouldNestChildrenUnderTheirParent()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.product.category.CategoryServiceTest.GetCategoryTree","io.github.filipchyla.shopapi.product.category.CategoryServiceTest$GetCategoryTree","getCategoryTree_ShouldNestChildrenUnderTheirParent"
"","7","getProducts_ShouldPassFiltersToService_WhenCategoryAndPriceRangeProvided()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.product.controller.ProductControllerTest.GetProducts","io.github.filipchyla.shopapi.product.controller.ProductControllerTest$GetProducts","getProducts_ShouldPassFiltersToService_WhenCategoryAndPriceRangeProvided"
"","295","deleteProduct_ReturnsUnauthorized_WhenNoTokenProvided()","","2026-09-03","passed","2026-09-03","","io.github.filipchyla.shopapi.product.ProductIntegrationTest.DeleteProduct","io.github.filipchyla.shopapi.product.ProductIntegrationTest$DeleteProduct","deleteProduct_ReturnsUnauthorized_WhenNoTokenProvided"
